Brandon Rush,MIN,SG,6th,0,28.2,15.8,22.80,11.45,0
Arron Afflalo,SAC,SG,27th,3.3,25.3,24.9,26.10,12.71,51
Tyus Jones,MIN,PG,13th,0,24.9,13.3,9.50,6.86,15
Tim Frazier,NOP,SG,12th,0,45.7,24.9,20.60,17.84,36
Buddy Hield,NOP,SG,5th,2.8,31.9,20.0,21.78,15.27,44
Anthony Tolliver,SAC,PF,26th,2.4,32.2,22.6,25.25,15.20,41
Kosta Koufos,SAC,C,21st,1.7,26.3,18.8,15.20,12.24,53
Shabazz Muhammad,MIN,SG,22nd,7.3,34.1,19.3,23.76,18.77,44
Nemanja Bjelica,MIN,PF,18th,0,26.3,16.5,14.50,9.70,31
Cole Aldrich,MIN,C,5th,0,20.3,8.8,8.30,7.43,15
Kris Dunn,MIN,PG,13th,0,26.3,16.3,13.80,9.51,28
Jerian Grant,CHI,PG,18th,8.4,36.9,15.7,29.12,20.62,27
Cristiano Da Silva Felicio,CHI,C,16th,2.4,26.6,14.9,16.38,12.76,43
Donatas Motiejunas,NOP,C,12th,0,25.8,14.6,11.00,8.81,26
Doug McDermott,CHI,SF,10th,8.7,38.6,23.5,27.30,21.51,45
Danny Green,SAS,SG,16th,7.5,29.7,26.1,25.20,17.04,64
Denzel Valentine,CHI,SF,18th,0,24.9,12.3,16.20,10.66,6
Bobby Portis,CHI,PF,16th,6.4,28.6,10.8,18.90,15.91,27
Malachi Richardson,SAC,SG,27th,0,16.8,8.0,10.40,6.73,10
Manu Ginobili,SAS,SG,16th,6,31.5,18.2,19.10,16.96,56
