Sergio Rodriguez,PHI,PG,23rd,0,29.5,22.7,11.70,10.18,50
C.J. Watson,ORL,PG,9th,4.8,31.9,16.2,23.32,16.42,23
D.J. Augustin,ORL,PG,9th,3.2,25.5,20.1,17.60,12.78,59
Bismack Biyombo,ORL,C,5th,1.4,31.3,23.2,16.70,14.20,53
Joe Ingles,UTA,SG,12th,4.7,36.3,20.7,25.25,18.26,39
Dante Exum,UTA,SG,3rd,9.2,30.8,18.3,31.61,18.46,45
Shelvin Mack,UTA,PG,3rd,0,25.6,21.1,15.75,8.96,42
Alec Burks,UTA,PG,7th,3.3,31.4,13.6,19.11,15.33,27
Boris Diaw,UTA,C,1st,0.2,25.7,18.0,19.00,11.12,28
Joe Johnson,UTA,SF,12th,4.3,35.3,21.8,24.70,17.59,43
Mario Hezonja,ORL,SF,13th,8.8,30.6,9.9,23.04,18.18,10
